Proteome_ID,Tax_ID,SUPERREGNUM
UP000008216,405955,bacteria
UP000214540,1983562,viruses
UP000477631,2664453,bacteria
UP000201127,1815968,viruses
UP000148290,305677,viruses
UP000275048,2583849,bacteria
UP000019000,1406974,viruses
UP000000351,11008,viruses
UP000198393,447679,bacteria
UP000207683,741942,viruses
UP000008226,10620,viruses
UP000013555,1327776,viruses
UP000203300,1985407,viruses
UP000226097,2015851,viruses
UP000273595,2022746,bacteria
UP000324920,2585471,viruses
UP000000975,2993858,viruses
UP000297148,2562367,viruses
UP000000875,2907964,viruses
UP000014176,1235790,bacteria
UP000195783,1965549,bacteria
UP000275772,2867405,eukaryota
UP000222542,4072,eukaryota
UP000000907,373413,viruses
UP000290605,2045345,viruses
UP000285780,285258,bacteria
UP000296794,2548317,viruses
UP000629603,2509764,viruses
UP000248987,49280,bacteria
UP000250572,33528,eukaryota
UP000052083,445217,viruses
UP000583752,2728846,bacteria
UP000004344,741277,bacteria
UP000242329,1123382,bacteria
UP000289209,2082668,viruses
UP000221262,2036768,viruses
UP000515856,2764325,bacteria
UP001056589,2936922,viruses
UP000184420,1419482,bacteria
UP000708208,39272,eukaryota
UP000201238,1923481,viruses
UP000236332,2035410,bacteria
UP000287606,1288362,bacteria
UP000091879,1524831,eukaryota
UP000001710,75725,viruses
UP000202863,104581,viruses
UP000434036,2692629,bacteria
UP000204218,1922672,viruses
UP000254266,2200906,bacteria
UP000184145,1531428,archaea
UP000825935,49495,eukaryota
UP000199657,406100,bacteria
UP000202555,12473,viruses
UP000223221,1983578,viruses
UP000050261,1716176,bacteria
UP000217796,1938657,viruses
UP000218061,1923149,viruses
UP000256051,2202644,viruses
UP000422169,2675241,viruses
UP000251795,2201424,viruses
UP000198552,1527607,bacteria
UP000284957,2293102,bacteria
UP000594534,2736933,viruses
UP000001425,1111708,bacteria
UP000225832,1975614,viruses
UP000009220,743299,bacteria
UP000017976,186617,viruses
UP000132218,1788446,viruses
UP000619479,52696,bacteria
UP000641853,1287682,eukaryota
UP000202303,1714363,viruses
UP000219072,1300267,bacteria
UP000681166,2786524,viruses
UP000142997,1159906,viruses
UP000503405,2724322,viruses
UP000222564,1383067,bacteria
UP000204655,1923109,viruses
UP000075737,520767,bacteria
UP000502756,2735870,bacteria
UP000007547,66366,viruses
UP000660704,237420,eukaryota
UP000251002,2233542,bacteria
UP000054408,461836,eukaryota
UP000026990,1173745,viruses
UP000321080,2591822,bacteria
UP000293071,2545468,bacteria
UP000008733,926543,viruses
UP000679096,2789451,viruses
UP000575961,2723053,bacteria
UP000243281,1514896,viruses
UP000199515,589385,bacteria
UP000207633,1923313,viruses
UP000295142,35805,bacteria
UP000157177,687370,viruses
UP000461358,2592090,bacteria
UP000203859,1923602,viruses
UP000029734,268407,bacteria
UP000222983,1747351,viruses
UP000887880,2716763,viruses
UP000044136,1461582,bacteria
UP000218472,1137095,bacteria
UP000202647,1922634,viruses
UP000677127,2786067,viruses
UP000558488,59472,eukaryota
UP000118164,1608323,viruses
UP000289392,2419740,viruses
UP000051708,1736297,bacteria
UP000018291,1229780,bacteria
UP000107661,10995,viruses
UP000008239,378809,viruses
UP000679564,2786031,viruses
UP000201538,1519399,viruses
UP000179042,1891289,bacteria
UP000000429,85962,bacteria
UP000001070,7222,eukaryota
UP000203097,1923118,viruses
UP000569951,521158,bacteria
UP000242444,1854586,bacteria
UP000252182,2268024,bacteria
UP000204512,1922458,viruses
UP000203602,1685735,viruses
UP000259683,2283272,viruses
UP000241985,2126813,viruses
UP000324376,350814,bacteria
UP000014737,1328029,viruses
UP000002011,471854,bacteria
UP000633136,1882340,bacteria
UP000319449,345631,bacteria
UP000259157,2250309,viruses
UP000681637,2786712,viruses
UP000593850,2772084,viruses
UP000069771,1702221,bacteria
UP000001549,2716812,bacteria
UP000240716,2069608,viruses
UP000014064,1299270,eukaryota
UP000237983,1266600,bacteria
UP000034315,1649647,bacteria
UP000787472,1470433,bacteria
UP000018279,1263006,bacteria
UP000273303,2490946,bacteria
UP000289358,2510526,viruses
UP000254978,39695,bacteria
UP000185678,80876,bacteria
UP000196550,1965571,bacteria
UP000245959,172901,bacteria
UP000229791,1813774,viruses
UP000184139,1121409,bacteria
UP000033339,1640977,viruses
UP000077875,376489,bacteria
UP000251881,2004995,bacteria
UP000077650,1799660,bacteria
UP000274348,2249418,eukaryota
UP000492821,6233,eukaryota
UP000217121,2015574,bacteria
UP000432015,2678616,bacteria
UP000204139,380669,viruses
UP000236362,2035421,bacteria
UP000678591,2786470,viruses
UP000246018,2138300,bacteria
UP000207616,1476202,viruses
UP000679871,2738470,viruses
UP000001835,2681624,viruses
UP000203730,1608041,viruses
UP000322140,2585393,viruses
UP000322472,2585466,viruses
UP000515434,2709302,bacteria
UP000187185,36805,bacteria
UP000305935,755273,viruses
UP000051323,1736345,bacteria
UP000556552,2756130,bacteria
UP000186922,947166,eukaryota
UP000246569,886464,bacteria
UP000016023,883158,bacteria
UP000680115,2786119,viruses
UP000324016,2585481,viruses
UP000641596,2509587,viruses
UP000275385,177199,eukaryota
UP000001743,561896,eukaryota
UP000027395,388467,bacteria
UP000054937,266149,eukaryota
UP000297043,2608086,viruses
UP000242344,1516075,viruses
UP000542353,87461,bacteria
UP000310697,2283025,viruses
UP000201428,549205,viruses
UP000241421,1524097,bacteria
UP000671913,2755338,bacteria
UP000202671,1608072,viruses
UP000004712,575609,bacteria
UP000267187,569599,bacteria
UP000007890,1150991,viruses
UP000287448,2499232,viruses
UP000247980,92442,bacteria
UP000440978,2599694,bacteria
UP000056897,1678028,bacteria
UP000253729,1341132,eukaryota
UP000240645,2071627,bacteria
UP000017940,1262895,bacteria
UP000681388,2786232,viruses
UP000501168,1635327,bacteria
UP000694401,1220523,eukaryota
UP000190284,1764958,bacteria
UP000501696,2686383,viruses
UP000201126,1685744,viruses
UP000475117,2707525,bacteria
UP000194922,1934309,bacteria
UP000658656,941986,bacteria
UP000275086,1796006,viruses
UP000295826,2517972,viruses
UP000238589,263067,bacteria
UP000202296,519015,viruses
UP000342258,2653762,viruses
UP000204089,1923166,viruses
UP000323434,2583121,viruses
UP000000908,396359,viruses
UP000217935,1758178,bacteria
UP000641646,2692856,bacteria
UP000595307,2801526,viruses
UP000203340,1608109,viruses
UP000296984,2546632,viruses
UP000116272,1795985,viruses
UP000516361,2108365,bacteria
UP000203218,1805464,viruses
UP000010998,754035,bacteria
UP000001218,999419,bacteria
UP000203877,1922443,viruses
UP000229730,2043170,bacteria
UP001059862,2951240,viruses
UP000296844,2558528,viruses
UP000201219,1608533,viruses
UP000000628,471856,bacteria
UP000217542,1987579,bacteria
UP000010481,65093,bacteria
UP000001629,153948,bacteria
UP000199136,82801,bacteria
UP000231644,517719,bacteria
UP000256869,1294267,bacteria
UP000238462,2099693,bacteria
UP000594745,2751389,viruses
UP000501060,754517,bacteria
UP000204404,1922743,viruses
UP000516151,2767565,viruses
UP000530032,2606214,bacteria
UP000296642,2548285,viruses
UP000002200,203267,bacteria
UP000243077,1159327,bacteria
UP000296205,2562559,viruses
UP000296245,2548170,viruses
UP000225717,1965532,viruses
UP000002173,5865,eukaryota
UP000400924,565072,bacteria
UP000018142,1263080,bacteria
UP000325819,2599834,viruses
UP001056685,2948600,viruses
UP000297195,2562142,viruses
UP000630149,343510,bacteria
UP000134420,10618,viruses
UP000276634,1750597,bacteria
UP000202609,1923238,viruses
UP000439994,555083,bacteria
UP000628984,1054497,bacteria
UP000029829,1225651,bacteria
UP000245977,1871111,bacteria
UP000530928,1032476,bacteria
UP000002431,319795,bacteria
UP000095697,1778264,bacteria
UP000077667,1176587,bacteria
UP000201536,1923372,viruses
UP000017048,1110697,bacteria
UP000006841,12183,viruses
UP000231000,1874529,viruses
UP000201730,1608048,viruses
UP000216607,2022803,bacteria
UP000201043,1843751,viruses
UP000596188,2790983,viruses
UP000249390,267555,eukaryota
UP000003254,471875,bacteria
UP000056968,1332080,bacteria
UP000007435,649349,bacteria
UP000682137,2786849,viruses
UP000204034,1923017,viruses
UP000053331,2248,archaea
UP000194153,60036,bacteria
UP000193834,1852522,bacteria
UP000202977,1922905,viruses
UP000096688,1671798,viruses
UP000278024,2419631,viruses
UP000203341,1922704,viruses
UP000585322,2026751,bacteria
UP000289360,2419756,viruses
UP000246425,2182318,viruses
UP000274193,57482,viruses
UP000595298,2801364,viruses
UP000202370,1923261,viruses
UP000239785,216874,bacteria
UP000237798,1691940,bacteria
UP000242220,1408133,viruses
UP000244912,1501240,bacteria
UP000017962,1262747,bacteria
UP000594454,343691,eukaryota
UP000681062,2786344,viruses
UP000644756,1340531,bacteria
UP000203074,756282,viruses
UP000131738,1795994,viruses
UP000204239,1923335,viruses
UP000152727,1972612,viruses
UP000682717,2786526,viruses
UP000509464,2750264,viruses
UP000223124,1691957,viruses
UP000289620,2510513,viruses
UP000198833,89093,bacteria
UP000025947,1324261,bacteria
UP000480684,908842,bacteria
UP000196288,1932701,bacteria
UP000464713,2686225,viruses
UP000009375,662760,archaea
UP000564644,2761120,bacteria
UP000679356,2786200,viruses
UP000008183,243274,bacteria
UP000500782,2656724,viruses
UP000500753,2704073,viruses
UP000034407,1629550,bacteria
UP000296912,2558688,viruses
UP000011976,1151754,eukaryota
UP000010377,1147143,viruses
UP000609121,2771008,bacteria
UP000298313,1259157,bacteria
UP000203414,52274,viruses
UP000309626,1052212,bacteria
UP000681618,2704630,viruses
UP000323023,2588517,viruses
UP000186795,714067,bacteria
UP000053102,1686064,bacteria
UP000599688,1526574,bacteria
UP000289628,2093789,viruses
UP000199302,871652,bacteria
UP000678873,2786569,viruses
UP000296729,2558646,viruses
UP000324897,38414,eukaryota
UP000285302,2292046,bacteria
UP000199689,209880,bacteria
UP000327025,2587855,bacteria
UP000298416,180675,eukaryota
UP000325642,2652431,viruses
UP000647416,2763676,bacteria
UP000467441,2692626,bacteria
UP000250003,1912897,bacteria
UP000005801,391625,bacteria
UP000195527,1965632,bacteria
UP000428330,2494550,bacteria
UP000290932,1550565,archaea
UP000001194,486041,eukaryota
UP000502472,1823760,bacteria
UP000075613,1399968,bacteria
UP000201985,1302850,viruses
UP000076858,35525,eukaryota
UP000221286,1983413,viruses
UP000249596,2184343,bacteria
UP000643901,1930536,bacteria
UP000440306,2604148,bacteria
UP001058462,2972437,viruses
UP000007800,423536,eukaryota
UP000681882,2786108,viruses
UP000203995,1922769,viruses
UP000032336,1121877,bacteria
UP000016892,1401297,viruses
UP000325579,1506151,eukaryota
UP000198526,1855373,bacteria
UP000029964,857340,eukaryota
UP000248021,28210,bacteria
UP000185151,60549,bacteria
UP000121975,1391038,viruses
UP000008391,1052673,viruses
UP000202423,47985,viruses
UP000267035,1076744,bacteria
UP000033448,582680,bacteria
UP000423482,2571247,viruses
UP000203853,1636545,viruses
UP000190423,261392,bacteria
UP000184485,1122133,bacteria
UP000064920,1397108,bacteria
UP000682886,2802554,viruses
UP000203833,1229324,viruses
UP000030689,72664,eukaryota
UP000186952,1718998,bacteria
UP000053641,94827,eukaryota
UP000007941,753085,viruses
UP000680425,2786674,viruses
UP000593718,2777400,viruses
UP001064200,2970491,viruses
UP000095245,1891920,bacteria
UP000515163,6105,eukaryota
UP000594566,2711163,viruses
UP000518288,522889,bacteria
UP000794436,41045,eukaryota
UP000001136,367737,bacteria
UP000203579,1608137,viruses
UP000261782,2301713,viruses
UP000033774,552518,bacteria
UP001060575,2981541,viruses
UP000291343,195883,eukaryota
UP000002451,2681608,viruses
UP000249343,203274,bacteria
UP000319143,2528016,bacteria
UP000014984,1276220,bacteria
UP000327223,2599875,viruses
UP000630328,2697034,bacteria
UP000201174,1922811,viruses
UP000129101,1887219,viruses
UP000181901,2125990,bacteria
UP000514406,2749428,viruses
UP000290664,2304516,viruses
UP000680538,2786822,viruses
UP000825755,2823152,archaea
UP000204041,1685753,viruses
UP000203165,1923142,viruses
UP000006657,709991,bacteria
UP000092598,1915,bacteria
UP000160822,1618250,viruses
UP000283489,2487125,eukaryota
UP000295317,2502408,viruses
UP000296321,2558824,viruses
UP000274333,1537166,viruses
UP000053784,1179155,bacteria
UP000557204,2733572,bacteria
UP000322416,2585389,viruses
UP000279276,2365033,viruses
UP000245647,2173175,bacteria
UP000273145,1338368,bacteria
UP000203802,1923610,viruses
UP000035083,1223544,bacteria
UP000679486,2786532,viruses
UP000296319,2558574,viruses
UP000670092,5037,eukaryota
UP000537161,462372,bacteria
UP000529221,2772015,viruses
UP000008220,386415,bacteria
UP000524237,748908,bacteria
UP000202664,138982,viruses
UP000001795,10754,viruses
UP000051542,1736379,bacteria
UP000223377,1855816,viruses
UP000194358,1985169,bacteria
UP000424301,2656612,viruses
UP000480288,2708300,bacteria
UP000523747,2730536,viruses
UP000053586,1121923,bacteria
UP000320550,2588504,viruses
UP000202078,1922429,viruses
UP000202771,561576,viruses
UP000297092,2562235,viruses
UP000120202,576901,viruses
UP000630445,1194566,eukaryota
UP000222301,1971430,viruses
UP000070442,755172,bacteria
UP000246564,1425367,viruses
UP000283644,2049295,bacteria
UP000203630,1923155,viruses
UP000234920,373373,viruses
UP000279248,2483611,viruses
UP000033048,1434104,archaea
UP000146235,40050,viruses
UP000203930,1922803,viruses
UP000002640,1094619,eukaryota
UP000078148,1616788,bacteria
UP000008850,1082931,bacteria
UP000264310,2293836,bacteria
UP000076881,1081108,eukaryota
UP000273054,2126980,viruses
UP000594129,2772093,viruses
UP000296204,2548029,viruses
UP000076021,241244,bacteria
UP000552683,2762557,bacteria
UP000243569,858516,viruses
UP000434522,2686204,viruses
UP000001690,424716,viruses
UP000031496,1526927,bacteria
UP000006233,634994,bacteria
UP000011237,1283335,viruses
UP000238605,1452508,bacteria
UP000302019,2510480,viruses
UP000202335,1923707,viruses
UP000008820,7159,eukaryota
UP000201347,1381464,viruses
UP000312512,2219224,bacteria
UP000001767,204090,viruses
UP000236214,1513897,bacteria
UP000680570,2052167,bacteria
UP000704381,2099674,archaea
UP000325162,2583132,viruses
UP000516365,2735531,viruses
UP000317977,2528013,bacteria
UP000626220,1569283,bacteria
UP000028481,289377,bacteria
UP000052062,1736249,bacteria
UP000585638,103725,bacteria
UP000596109,2770327,viruses
UP000234845,1905677,bacteria
UP000203849,1986118,viruses
UP000548867,563162,bacteria
UP000001645,9103,eukaryota
UP000203680,1923208,viruses
UP000184462,1155689,bacteria
UP000192923,1760988,bacteria
UP000680935,1874738,viruses
UP000007148,1109443,eukaryota
UP000638732,2695265,bacteria
UP000504617,35019,eukaryota
UP000296801,2558689,viruses
UP000033741,579483,bacteria
UP000214880,146817,bacteria
UP000219338,47428,eukaryota
UP000677888,2786279,viruses
UP000198589,1798228,bacteria
UP000225444,889950,viruses
UP000464314,2696063,bacteria
UP000503491,2719209,viruses
UP001059412,2961705,viruses
UP000248054,262005,bacteria
UP001058493,2951250,viruses
UP000295717,127458,bacteria
UP000001298,270673,viruses
UP000198304,312168,bacteria
UP000244727,1679096,archaea
UP000295129,29545,bacteria
UP000006650,521097,bacteria
UP001056915,2945129,viruses
UP000201368,1123754,viruses
UP000012076,1054217,archaea
UP000294826,2552945,bacteria
UP000241639,1121389,bacteria
UP000204566,1923077,viruses
UP000267628,2419963,viruses
UP000519225,227228,eukaryota
UP001060790,2980500,viruses
UP000006704,652104,viruses
UP000182761,1586267,bacteria
UP000007394,945713,bacteria
UP000202169,1922366,viruses
UP000683137,2786587,viruses
UP000286822,1959845,viruses
UP000249340,2126346,bacteria
UP000501848,2656684,viruses
UP000600608,1962977,bacteria
UP000136133,936308,viruses
UP000202457,1923507,viruses
UP000640333,2781979,bacteria
UP000184943,1882821,bacteria
UP000007662,10900,viruses
UP000033804,1636182,viruses
UP000248658,2218660,viruses
UP000677636,304222,viruses
UP000276254,2319844,bacteria
UP000232775,100755,viruses
UP000009272,866553,viruses
UP000005256,1168281,viruses
UP000677034,2807196,bacteria
UP000236520,92644,bacteria
UP000539313,1411118,bacteria
UP000204323,929834,viruses
UP000678135,2786002,viruses
UP000678719,2786748,viruses
UP000290185,2500791,viruses
UP000439983,110322,bacteria
UP000270530,2010829,bacteria
UP000190514,1930254,bacteria
UP000007267,13735,eukaryota
UP000202126,1923467,viruses
UP000228548,2041525,viruses
UP000006460,1187894,viruses
UP000232227,81460,bacteria
UP000001099,651355,viruses
UP000240819,2570300,viruses
UP000221594,2015848,viruses
UP000679645,2786256,viruses
UP000322398,2585423,viruses
UP000017935,1385625,bacteria
UP000204468,1592082,viruses
UP000202549,1923239,viruses
UP000516428,2768069,bacteria
UP000297166,2562188,viruses
UP000017648,1406785,viruses
UP000001666,12147,viruses
UP000241885,44139,bacteria
UP000324562,2585448,viruses
UP000243542,76022,bacteria
UP000296885,2558786,viruses
UP000057213,1318743,bacteria
UP000662782,2767581,viruses
UP001059027,2961841,viruses
UP000095546,187979,bacteria
UP000628794,2747805,bacteria
UP000207617,400835,viruses
UP001059353,2946106,viruses
UP000077275,47311,archaea
UP000377803,2565781,archaea
UP000000482,1131462,bacteria
UP000201671,1923692,viruses
UP000198815,64702,bacteria
UP000152474,768738,viruses
UP000510885,2743989,viruses
UP000002247,640132,bacteria
UP000215059,2021314,bacteria
UP000287594,2499043,viruses
UP000053110,1268274,eukaryota
UP000680552,2786776,viruses
UP000325004,2066024,bacteria
UP000521263,2719011,bacteria
UP000676620,2786735,viruses
UP000568664,2716224,bacteria
UP000565468,1330551,bacteria
UP000295198,2497878,bacteria
UP000216329,2015582,bacteria
UP000280135,2364880,bacteria
UP000322317,2576452,viruses
UP000254808,1457365,bacteria
UP000502540,2725619,viruses
UP000094472,1774969,bacteria
